Día,Hora,Minuto,Mes,Carga (kWh),Descarga (kWh)
22,10,45,6,0.11,0
22,10,50,6,0.13,0
22,10,55,6,0.17,0
22,11,0,6,0.22,0
22,11,5,6,0.23,0
22,11,10,6,0.19,0
22,11,15,6,0.14,0
22,11,20,6,0.12,0
22,11,25,6,0.14,0
22,11,30,6,0.18,0
22,11,35,6,0.22,0
22,11,40,6,0.19,0
22,11,45,6,0.15,0
22,11,50,6,0.11,0
22,11,55,6,0.11,0
22,12,0,6,0.12,0
22,12,5,6,0.16,0
22,12,10,6,0.21,0
22,12,15,6,0.23,0
22,12,20,6,0.18,0
22,12,25,6,0.14,0
22,12,30,6,0.11,0
22,12,35,6,0.11,0
22,12,40,6,0.15,0
22,12,45,6,0.19,0
22,12,50,6,0.23,0
22,12,55,6,0.2,0
22,13,0,6,0.15,0
22,13,5,6,0.11,0
22,13,10,6,0.12,0
22,13,15,6,0.14,0
22,13,20,6,0.19,0
22,13,25,6,0.22,0
22,13,30,6,0.24,0
22,13,35,6,0.19,0
22,13,40,6,0.15,0
22,13,45,6,0.11,0
22,13,50,6,0.11,0
22,13,55,6,0.14,0
22,14,0,6,0.18,0
22,14,5,6,0.22,0
22,14,10,6,0.24,0
22,14,15,6,0.21,0
22,14,20,6,0.17,0
22,14,25,6,0.12,0
22,14,30,6,0.11,0
22,14,35,6,0.11,0
22,14,40,6,0.11,0
22,14,45,6,0.11,0
22,14,50,6,0.15,0
22,14,55,6,0.2,0
22,15,0,6,0.24,0
22,15,5,6,0.2,0
22,15,10,6,0.15,0
22,15,15,6,0.11,0
22,15,20,6,0.13,0
22,15,25,6,0.14,0
22,15,30,6,0.14,0
22,15,35,6,0.13,0
22,15,40,6,0.12,0
22,15,45,6,0.12,0
22,15,50,6,0.16,0
22,15,55,6,0.21,0
22,16,0,6,0.24,0
22,16,5,6,0.2,0
22,16,10,6,0.15,0
22,16,15,6,0.11,0
22,16,20,6,0.11,0
22,16,25,6,0.11,0
22,16,30,6,0.13,0
22,16,35,6,0.17,0
22,16,40,6,0.22,0
22,16,45,6,0.21,0
22,16,50,6,0.16,0
22,16,55,6,0.12,0
22,17,0,6,0.11,0
22,17,5,6,0.11,0
22,17,10,6,0.11,0
22,17,15,6,0.11,0
22,17,20,6,0.11,0
22,17,25,6,0.11,0
22,17,30,6,0.13,0
22,17,35,6,0.09,1.13
22,17,40,6,0.06,2.39
22,17,45,6,0.01,3.61
22,17,50,6,0,3.64
22,17,55,6,0,3.56
22,18,0,6,0,3.47
22,18,5,6,0,3.34
22,18,10,6,0,3.17
22,18,15,6,0,2.98
22,18,20,6,0,2.87
22,18,25,6,0,2.74
22,18,30,6,0,2.64
22,18,35,6,0,2.78
22,18,40,6,0,2.99
22,18,45,6,0,3.24
22,18,50,6,0,3.24
22,18,55,6,0,3.18
22,19,0,6,0,3.07
22,19,5,6,0,2.91
22,19,10,6,0,2.68
22,19,15,6,0,2.49
22,19,20,6,0,2.39
22,19,25,6,0,2.41
22,19,30,6,0,2.39
22,19,35,6,0,2.36
22,19,40,6,0,2.3
22,19,45,6,0,2.27
22,19,50,6,0,2.27
22,19,55,6,0,2.3
22,20,0,6,0,0
22,20,5,6,0,0
22,20,10,6,0,0
22,20,15,6,0,2.13
22,20,20,6,0,2.11
22,20,25,6,0,2.06
22,20,30,6,0,2
22,20,35,6,0,2.01
22,20,40,6,0,2.06
22,20,45,6,0,2.11
22,20,50,6,0,2.11
22,20,55,6,0,2.08
22,21,0,6,0,2.06
22,21,5,6,0,2.05
22,21,10,6,0,2.1
22,21,15,6,0,2.11
22,21,20,6,0,2.14
22,21,25,6,0,2.13
22,21,30,6,0,2.18
22,21,35,6,0,2.22
22,21,40,6,0,2.26
22,21,45,6,0,2.22
22,21,50,6,0,2.17
22,21,55,6,0,2.11
22,22,0,6,0,0
22,22,5,6,0,0
22,22,10,6,0,0
22,22,15,6,0.17,0.08
22,22,20,6,0.19,0
22,22,25,6,0.17,0
22,22,30,6,0.13,0
22,22,35,6,0.11,0
22,22,40,6,0.11,0
22,22,45,6,0.11,0
22,22,50,6,0.11,0
22,22,55,6,0.11,0
22,23,0,6,0.11,0
22,23,5,6,0.11,0
22,23,10,6,0.11,0
22,23,15,6,0.11,0
22,23,20,6,0.11,0
22,23,25,6,0.11,0
22,23,30,6,0.11,0
22,23,35,6,0.11,0
22,23,40,6,0.11,0
22,23,45,6,0.11,0
22,23,50,6,0.11,0
22,23,55,6,0.11,0
22,24,0,6,0,0
23,0,5,6,0,0
23,0,10,6,0,0
23,0,15,6,5.62,0
23,0,20,6,5.82,0
23,0,25,6,5.81,0
23,0,30,6,5.81,0
23,0,35,6,5.81,0
23,0,40,6,5.81,0
23,0,45,6,5.81,0
23,0,50,6,5.81,0
23,0,55,6,5.81,0
23,1,0,6,5.81,0
23,1,5,6,5.81,0
23,1,10,6,5.85,0
23,1,15,6,5.89,0
23,1,20,6,5.88,0
23,1,25,6,5.84,0
23,1,30,6,5.81,0
23,1,35,6,5.81,0
23,1,40,6,5.81,0
23,1,45,6,5.81,0
23,1,50,6,5.81,0
23,1,55,6,5.81,0
23,2,0,6,5.81,0
23,2,5,6,5.84,0
23,2,10,6,5.88,0
23,2,15,6,5.89,0
23,2,20,6,5.64,0
23,2,25,6,3.71,0
23,2,30,6,1.8,0
23,2,35,6,0.11,0
23,2,40,6,0.11,0
23,2,45,6,0.11,0
23,2,50,6,0.11,0
23,2,55,6,0.11,0
23,3,0,6,0.11,0
23,3,5,6,0.11,0
23,3,10,6,0.11,0
23,3,15,6,0.11,0
23,3,20,6,0.11,0
23,3,25,6,0.11,0
23,3,30,6,0.11,0
23,3,35,6,0.11,0
23,3,40,6,0.12,0
23,3,45,6,0.16,0
23,3,50,6,0.19,0
23,3,55,6,0.19,0
23,4,0,6,0.15,0
23,4,5,6,0.11,0
23,4,10,6,0.11,0
23,4,15,6,0.11,0
23,4,20,6,0.13,0
23,4,25,6,0.14,0
23,4,30,6,0.14,0
23,4,35,6,0.13,0
23,4,40,6,0.11,0
23,4,45,6,0.11,0
23,4,50,6,0.11,0
23,4,55,6,0.11,0
23,5,0,6,0.11,0
23,5,5,6,0.11,0
23,5,10,6,0.11,0
23,5,15,6,0.11,0
23,5,20,6,0.11,0
23,5,25,6,0.11,0
23,5,30,6,0.11,0
23,5,35,6,0.11,0
23,5,40,6,0.11,0
23,5,45,6,0.11,0
23,5,50,6,0.11,0
23,5,55,6,0.11,0
23,6,0,6,0,0
23,6,5,6,0,0
23,6,10,6,0,0
23,6,15,6,0.11,0
23,6,20,6,0.11,0
23,6,25,6,0.12,0
23,6,30,6,0.13,0
23,6,35,6,0.14,0
23,6,40,6,0.14,0
23,6,45,6,0.13,0
23,6,50,6,0.11,0
23,6,55,6,0.11,0
23,7,0,6,0.11,0
23,7,5,6,0.11,0
23,7,10,6,0.11,0
23,7,15,6,0.11,0
23,7,20,6,0.11,0
23,7,25,6,0.11,0
23,7,30,6,0.11,0
23,7,35,6,0.12,0
23,7,40,6,0.16,0
23,7,45,6,0.18,0
23,7,50,6,0.17,0
23,7,55,6,0.14,0
23,8,0,6,0.11,0
23,8,5,6,0.13,0
23,8,10,6,0.17,0
23,8,15,6,0.19,0
23,8,20,6,0.18,0
23,8,25,6,0.14,0
23,8,30,6,0.11,0
23,8,35,6,0.15,0
23,8,40,6,0.2,0
23,8,45,6,0.23,0
23,8,50,6,0.2,0
23,8,55,6,0.14,0
23,9,0,6,0.11,0
23,9,5,6,0.15,0
23,9,10,6,0.19,0
23,9,15,6,0.2,0
23,9,20,6,0.17,0
23,9,25,6,0.13,0
23,9,30,6,0.11,0
23,9,35,6,0.15,0
23,9,40,6,0.19,0
23,9,45,6,0.21,0
23,9,50,6,0.17,0
23,9,55,6,0.13,0
23,10,0,6,0.12,0
23,10,5,6,0.16,0
23,10,10,6,0.2,0
23,10,15,6,0.19,0
23,10,20,6,0.15,0
23,10,25,6,0.11,0
23,10,30,6,0.14,0
23,10,35,6,0.18,0
23,10,40,6,0.22,0
23,10,45,6,0.19,0
23,10,50,6,0.16,0
23,10,55,6,0.14,0
23,11,0,6,0.16,0
23,11,5,6,0.19,0
23,11,10,6,0.22,0
23,11,15,6,0.21,0
23,11,20,6,0.17,0
23,11,25,6,0.13,0
23,11,30,6,0.11,0
23,11,35,6,0.16,0
23,11,40,6,0.2,0
23,11,45,6,0.23,0
23,11,50,6,0.19,0
23,11,55,6,0.15,0
23,12,0,6,0.11,0
23,12,5,6,0.11,0
23,12,10,6,0.13,0
23,12,15,6,0.17,0
23,12,20,6,0.21,0
23,12,25,6,0.21,0
23,12,30,6,0.17,0
23,12,35,6,0.13,0
23,12,40,6,0.11,0
23,12,45,6,0.13,0
23,12,50,6,0.17,0
23,12,55,6,0.21,0
23,13,0,6,0.25,0
23,13,5,6,0.22,0
23,13,10,6,0.17,0
23,13,15,6,0.12,0
23,13,20,6,0.11,0
23,13,25,6,0.12,0
23,13,30,6,0.16,0
23,13,35,6,0.2,0
23,13,40,6,0.22,0
23,13,45,6,0.18,0
23,13,50,6,0.14,0
23,13,55,6,0.11,0
23,14,0,6,0.11,0
23,14,5,6,0.12,0
23,14,10,6,0.16,0
23,14,15,6,0.21,0
23,14,20,6,0.23,0
23,14,25,6,0.19,0
23,14,30,6,0.15,0
23,14,35,6,0.11,0
23,14,40,6,0.11,0
23,14,45,6,0.11,0
23,14,50,6,0.11,0
23,14,55,6,0.11,0
23,15,0,6,0.14,0
23,15,5,6,0.18,0
23,15,10,6,0.24,0
23,15,15,6,0.24,0
23,15,20,6,0.2,0
23,15,25,6,0.14,0
23,15,30,6,0.11,0
23,15,35,6,0.11,0
23,15,40,6,0.11,0
23,15,45,6,0.11,0
23,15,50,6,0.14,0
23,15,55,6,0.18,0
23,16,0,6,0.22,0
23,16,5,6,0.19,0
23,16,10,6,0.15,0
23,16,15,6,0.11,0
23,16,20,6,0.11,0
23,16,25,6,0.11,0
23,16,30,6,0.11,0
23,16,35,6,0.11,0
23,16,40,6,0.11,0
23,16,45,6,0.11,0
23,16,50,6,0.11,0
23,16,55,6,0.11,0
23,17,0,6,0.11,0
23,17,5,6,0.11,0
23,17,10,6,0.11,0
23,17,15,6,0.12,0
23,17,20,6,0.13,0
23,17,25,6,0.14,0
23,17,30,6,0.14,0
23,17,35,6,0.09,1.29
23,17,40,6,0.04,2.73
23,17,45,6,0,4.05
23,17,50,6,0,4.05
23,17,55,6,0,3.91
23,18,0,6,0,3.77
23,18,5,6,0,3.6
23,18,10,6,0,3.24
23,18,15,6,0,2.95
23,18,20,6,0,2.63
23,18,25,6,0,2.47
23,18,30,6,0,2.41
23,18,35,6,0,2.51
23,18,40,6,0,2.61
23,18,45,6,0,2.54
23,18,50,6,0,2.32
23,18,55,6,0,2.09
23,19,0,6,0,2.02
23,19,5,6,0,2.08
23,19,10,6,0,2.14
23,19,15,6,0,2.19
23,19,20,6,0,2.17
23,19,25,6,0,2.17
23,19,30,6,0,2.17
23,19,35,6,0,2.21
23,19,40,6,0,2.28
23,19,45,6,0,2.39
23,19,50,6,0,2.44
23,19,55,6,0,2.49
23,20,0,6,0,0
23,20,5,6,0,0
23,20,10,6,0,0
23,20,15,6,0,2.36
23,20,20,6,0,2.31
23,20,25,6,0,2.22
23,20,30,6,0,2.23
23,20,35,6,0,2.22
23,20,40,6,0,2.26
23,20,45,6,0,2.27
23,20,50,6,0,2.37
23,20,55,6,0,2.43
23,21,0,6,0,2.52
23,21,5,6,0,2.63
23,21,10,6,0,2.64
23,21,15,6,0,2.52
23,21,20,6,0,2.34
23,21,25,6,0,2.21
23,21,30,6,0,2.21
23,21,35,6,0,2.16
23,21,40,6,0,2.21
23,21,45,6,0,2.25
23,21,50,6,0,2.28
23,21,55,6,0,2.34
23,22,0,6,0,0
23,22,5,6,0,0
23,22,10,6,0,0
23,22,15,6,0.11,0.1
23,22,20,6,0.11,0
23,22,25,6,0.11,0
23,22,30,6,0.11,0
23,22,35,6,0.11,0
23,22,40,6,0.11,0
23,22,45,6,0.11,0
23,22,50,6,0.11,0
23,22,55,6,0.11,0
23,23,0,6,0.11,0
23,23,5,6,0.11,0
23,23,10,6,0.11,0
23,23,15,6,0.11,0
23,23,20,6,0.11,0
23,23,25,6,0.11,0
23,23,30,6,0.11,0
23,23,35,6,0.11,0
23,23,40,6,0.11,0
23,23,45,6,0.12,0
23,23,50,6,0.14,0
23,23,55,6,0.14,0
23,24,0,6,0,0
24,0,5,6,0,0
24,0,10,6,0,0
24,0,15,6,5.48,0
24,0,20,6,5.83,0
24,0,25,6,5.82,0
24,0,30,6,5.82,0
24,0,35,6,5.81,0
24,0,40,6,5.81,0
24,0,45,6,5.81,0
24,0,50,6,5.81,0
24,0,55,6,5.81,0
24,1,0,6,5.81,0
24,1,5,6,5.81,0
24,1,10,6,5.81,0
24,1,15,6,5.81,0
24,1,20,6,5.81,0
24,1,25,6,5.83,0
24,1,30,6,5.87,0
24,1,35,6,5.91,0
24,1,40,6,5.89,0
24,1,45,6,5.85,0
24,1,50,6,5.81,0
24,1,55,6,5.81,0
24,2,0,6,5.81,0
24,2,5,6,5.81,0
24,2,10,6,5.81,0
24,2,15,6,5.81,0
24,2,20,6,5.46,0
24,2,25,6,3.57,0
24,2,30,6,1.71,0
24,2,35,6,0.2,0
24,2,40,6,0.19,0
24,2,45,6,0.15,0
24,2,50,6,0.11,0
24,2,55,6,0.11,0
24,3,0,6,0.11,0
24,3,5,6,0.11,0
24,3,10,6,0.11,0
24,3,15,6,0.11,0
24,3,20,6,0.11,0
24,3,25,6,0.11,0
24,3,30,6,0.11,0
24,3,35,6,0.11,0
24,3,40,6,0.11,0
24,3,45,6,0.11,0
24,3,50,6,0.11,0
24,3,55,6,0.11,0
24,4,0,6,0.12,0
24,4,5,6,0.16,0
24,4,10,6,0.21,0
24,4,15,6,0.22,0
24,4,20,6,0.17,0
24,4,25,6,0.12,0
24,4,30,6,0.11,0
24,4,35,6,0.11,0
24,4,40,6,0.11,0
24,4,45,6,0.11,0
24,4,50,6,0.11,0
24,4,55,6,0.11,0
24,5,0,6,0.11,0
24,5,5,6,0.11,0
24,5,10,6,0.11,0
24,5,15,6,0.11,0
24,5,20,6,0.11,0
24,5,25,6,0.11,0
24,5,30,6,0.11,0
24,5,35,6,0.11,0
24,5,40,6,0.11,0
24,5,45,6,0.11,0
24,5,50,6,0.11,0
24,5,55,6,0.11,0
24,6,0,6,0,0
24,6,5,6,0,0
24,6,10,6,0,0
24,6,15,6,0.12,0
24,6,20,6,0.14,0
24,6,25,6,0.14,0
24,6,30,6,0.14,0
24,6,35,6,0.12,0
24,6,40,6,0.11,0
24,6,45,6,0.11,0
24,6,50,6,0.11,0
24,6,55,6,0.11,0
24,7,0,6,0.11,0
24,7,5,6,0.11,0
24,7,10,6,0.11,0
24,7,15,6,0.11,0
24,7,20,6,0.11,0
24,7,25,6,0.11,0
24,7,30,6,0.11,0
24,7,35,6,0.11,0
24,7,40,6,0.12,0
24,7,45,6,0.16,0
24,7,50,6,0.2,0
24,7,55,6,0.19,0
24,8,0,6,0.15,0
24,8,5,6,0.11,0
24,8,10,6,0.13,0
24,8,15,6,0.17,0
24,8,20,6,0.2,0
24,8,25,6,0.19,0
24,8,30,6,0.17,0
24,8,35,6,0.14,0
24,8,40,6,0.13,0
24,8,45,6,0.12,0
24,8,50,6,0.11,0
24,8,55,6,0.11,0
24,9,0,6,0.11,0
24,9,5,6,0.11,0
24,9,10,6,0.11,0
24,9,15,6,0.14,0
24,9,20,6,0.17,0
24,9,25,6,0.19,0
24,9,30,6,0.16,0
24,9,35,6,0.13,0
24,9,40,6,0.11,0
24,9,45,6,0.11,0
24,9,50,6,0.11,0
24,9,55,6,0.15,0
24,10,0,6,0.19,0
24,10,5,6,0.19,0
24,10,10,6,0.16,0
24,10,15,6,0.12,0
24,10,20,6,0.11,0
24,10,25,6,0.11,0
24,10,30,6,0.15,0
24,10,35,6,0.15,0
24,10,40,6,0.15,0
24,10,45,6,0.11,0
24,10,50,6,0.1,0
24,10,55,6,0.12,0
24,11,0,6,0.13,0
24,11,5,6,0.13,0
24,11,10,6,0.1,0
24,11,15,6,0.09,0
24,11,20,6,0.12,0
24,11,25,6,0.13,0
24,11,30,6,0.13,0
24,11,35,6,0.09,0
24,11,40,6,0.08,0
24,11,45,6,0.1,0
24,11,50,6,0.13,0
24,11,55,6,0.13,0
24,12,0,6,0.11,0
24,12,5,6,0.09,0
24,12,10,6,0.1,0
24,12,15,6,0.13,0
24,12,20,6,0.13,0
24,12,25,6,0.11,0
24,12,30,6,0.08,0
24,12,35,6,0.11,0
24,12,40,6,0.13,0
24,12,45,6,0.14,0
24,12,50,6,0.13,0
24,12,55,6,0.11,0
24,13,0,6,0.1,0
24,13,5,6,0.12,0
24,13,10,6,0.13,0
24,13,15,6,0.13,0
24,13,20,6,0.09,0
24,13,25,6,0.08,0
24,13,30,6,0.08,0
24,13,35,6,0.13,0
24,13,40,6,0.13,0
24,13,45,6,0.13,0
24,13,50,6,0.09,0
24,13,55,6,0.08,0
24,14,0,6,0.08,0
24,14,5,6,0.08,0
24,14,10,6,0.08,0
24,14,15,6,0.11,0
24,14,20,6,0.13,0
24,14,25,6,0.13,0
24,14,30,6,0.11,0
24,14,35,6,0.08,0
24,14,40,6,0.09,0
24,14,45,6,0.09,0
24,14,50,6,0.09,0
24,14,55,6,0.1,0
24,15,0,6,0.11,0
24,15,5,6,0.11,0
24,15,10,6,0.1,0
24,15,15,6,0.09,0
24,15,20,6,0.08,0
24,15,25,6,0.08,0
24,15,30,6,0.08,0
24,15,35,6,0.08,0
24,15,40,6,0.08,0
24,15,45,6,0.08,0
24,15,50,6,0.08,0
24,15,55,6,0.08,0
24,16,0,6,0.08,0
24,16,5,6,0.08,0
24,16,10,6,0.12,0
24,16,15,6,0.13,0
24,16,20,6,0.13,0
24,16,25,6,0.09,0
24,16,30,6,0.08,0
24,16,35,6,0.08,0
24,16,40,6,0.08,0
24,16,45,6,0.08,0
24,16,50,6,0.08,0
24,16,55,6,0.12,0
24,17,0,6,0.13,0
24,17,5,6,0.14,0
24,17,10,6,0.12,0
24,17,15,6,0.11,0
24,17,20,6,0.1,0
24,17,25,6,0.09,0
24,17,30,6,0.09,0
24,17,35,6,0.06,1.13
24,17,40,6,0.03,2.35
24,17,45,6,0,3.57
24,17,50,6,0,3.69
24,17,55,6,0,3.78
24,18,0,6,0,3.87
24,18,5,6,0,3.86
24,18,10,6,0,3.92
24,18,15,6,0,3.87
24,18,20,6,0,3.89
24,18,25,6,0,3.93
24,18,30,6,0,4.07
24,18,35,6,0,3.97
24,18,40,6,0,3.6
24,18,45,6,0,3.14
24,18,50,6,0,2.9
24,18,55,6,0,2.79
24,19,0,6,0,2.81
24,19,5,6,0,2.91
24,19,10,6,0,3
24,19,15,6,0,3
24,19,20,6,0,2.98
24,19,25,6,0,2.96
24,19,30,6,0,2.97
24,19,35,6,0,2.95
24,19,40,6,0,2.95
24,19,45,6,0,2.97
24,19,50,6,0,2.95
24,19,55,6,0,3.02
24,20,0,6,0,0
24,20,5,6,0,0
24,20,10,6,0,0
24,20,15,6,0,2.89
24,20,20,6,0,2.7
24,20,25,6,0,2.47
24,20,30,6,0,2.4
24,20,35,6,0,2.36
24,20,40,6,0,2.42
24,20,45,6,0,2.52
24,20,50,6,0,2.66
24,20,55,6,0,2.73
24,21,0,6,0,2.71
24,21,5,6,0,2.57
24,21,10,6,0,2.43
24,21,15,6,0,2.27
24,21,20,6,0,2.23
24,21,25,6,0,2.18
24,21,30,6,0,2.19
24,21,35,6,0,2.18
24,21,40,6,0,2.21
24,21,45,6,0,2.24
24,21,50,6,0,2.3
24,21,55,6,0,2.33
24,22,0,6,0,0
24,22,5,6,0,0
24,22,10,6,0,0
24,22,15,6,0.11,0.05
24,22,20,6,0.11,0
24,22,25,6,0.11,0
24,22,30,6,0.11,0
24,22,35,6,0.11,0
24,22,40,6,0.11,0
24,22,45,6,0.11,0
24,22,50,6,0.11,0
24,22,55,6,0.11,0
24,23,0,6,0.11,0
24,23,5,6,0.11,0
24,23,10,6,0.11,0
24,23,15,6,0.11,0
24,23,20,6,0.11,0
24,23,25,6,0.11,0
24,23,30,6,0.11,0
24,23,35,6,0.13,0
24,23,40,6,0.14,0
24,23,45,6,0.14,0
24,23,50,6,0.13,0
24,23,55,6,0.12,0
24,24,0,6,0,0
25,0,5,6,0,0
25,0,10,6,0,0
25,0,15,6,5.69,0
25,0,20,6,5.83,0
25,0,25,6,5.82,0
25,0,30,6,5.82,0
25,0,35,6,5.81,0
25,0,40,6,5.81,0
25,0,45,6,5.81,0
25,0,50,6,5.81,0
25,0,55,6,5.81,0
25,1,0,6,5.85,0
25,1,5,6,5.88,0
25,1,10,6,5.9,0
25,1,15,6,5.87,0
25,1,20,6,5.83,0
25,1,25,6,5.81,0
25,1,30,6,5.81,0
25,1,35,6,5.81,0
25,1,40,6,5.81,0
25,1,45,6,5.81,0
25,1,50,6,5.81,0
25,1,55,6,5.81,0
25,2,0,6,5.84,0
25,2,5,6,5.88,0
25,2,10,6,5.9,0
25,2,15,6,5.86,0
25,2,20,6,5.82,0
25,2,25,6,5.81,0
25,2,30,6,5.24,0
25,2,35,6,3.34,0
25,2,40,6,1.44,0
25,2,45,6,0.11,0
25,2,50,6,0.12,0
25,2,55,6,0.16,0
25,3,0,6,0.19,0
25,3,5,6,0.18,0
25,3,10,6,0.14,0
25,3,15,6,0.11,0
25,3,20,6,0.11,0
25,3,25,6,0.11,0
25,3,30,6,0.11,0
25,3,35,6,0.11,0
25,3,40,6,0.11,0
25,3,45,6,0.11,0
25,3,50,6,0.11,0
25,3,55,6,0.13,0
25,4,0,6,0.14,0
25,4,5,6,0.14,0
25,4,10,6,0.13,0
25,4,15,6,0.12,0
25,4,20,6,0.11,0
25,4,25,6,0.11,0
25,4,30,6,0.11,0
25,4,35,6,0.11,0
25,4,40,6,0.11,0
25,4,45,6,0.11,0
25,4,50,6,0.11,0
25,4,55,6,0.11,0
25,5,0,6,0.11,0
25,5,5,6,0.11,0
25,5,10,6,0.11,0
25,5,15,6,0.11,0
25,5,20,6,0.11,0
25,5,25,6,0.11,0
25,5,30,6,0.11,0
25,5,35,6,0.11,0
25,5,40,6,0.11,0
25,5,45,6,0.11,0
25,5,50,6,0.11,0
25,5,55,6,0.11,0
25,6,0,6,0,0
25,6,5,6,0,0
25,6,10,6,0,0
25,6,15,6,0.14,0
25,6,20,6,0.13,0
25,6,25,6,0.11,0
25,6,30,6,0.11,0
25,6,35,6,0.11,0
25,6,40,6,0.11,0
25,6,45,6,0.11,0
25,6,50,6,0.11,0
25,6,55,6,0.11,0
25,7,0,6,0.11,0
25,7,5,6,0.11,0
25,7,10,6,0.11,0
25,7,15,6,0.11,0
25,7,20,6,0.11,0
25,7,25,6,0.11,0
25,7,30,6,0.11,0
25,7,35,6,0.11,0
25,7,40,6,0.11,0
25,7,45,6,0.11,0
25,7,50,6,0.12,0
25,7,55,6,0.16,0
25,8,0,6,0.19,0
25,8,5,6,0.19,0
25,8,10,6,0.15,0
25,8,15,6,0.13,0
25,8,20,6,0.17,0
25,8,25,6,0.21,0
25,8,30,6,0.23,0
25,8,35,6,0.18,0
25,8,40,6,0.14,0
25,8,45,6,0.11,0
25,8,50,6,0.14,0
25,8,55,6,0.18,0
25,9,0,6,0.2,0
25,9,5,6,0.17,0
25,9,10,6,0.13,0
25,9,15,6,0.11,0
25,9,20,6,0.11,0
25,9,25,6,0.14,0
25,9,30,6,0.18,0
25,9,35,6,0.18,0
25,9,40,6,0.16,0
25,9,45,6,0.12,0
25,9,50,6,0.11,0
25,9,55,6,0.15,0
25,10,0,6,0.19,0
25,10,5,6,0.21,0
25,10,10,6,0.18,0
25,10,15,6,0.14,0
25,10,20,6,0.11,0
25,10,25,6,0.16,0
25,10,30,6,0.21,0
25,10,35,6,0.24,0
25,10,40,6,0.2,0
25,10,45,6,0.14,0
25,10,50,6,0.11,0
25,10,55,6,0.11,0
25,11,0,6,0.16,0
25,11,5,6,0.2,0
25,11,10,6,0.21,0
25,11,15,6,0.16,0
25,11,20,6,0.12,0
25,11,25,6,0.11,0
25,11,30,6,0.12,0
25,11,35,6,0.16,0
25,11,40,6,0.2,0
25,11,45,6,0.21,0
25,11,50,6,0.17,0
25,11,55,6,0.12,0
25,12,0,6,0.11,0
25,12,5,6,0.11,0
25,12,10,6,0.15,0
25,12,15,6,0.2,0
25,12,20,6,0.21,0
25,12,25,6,0.17,0
25,12,30,6,0.13,0
25,12,35,6,0.13,0
25,12,40,6,0.14,0
25,12,45,6,0.15,0
25,12,50,6,0.17,0
25,12,55,6,0.2,0
25,13,0,6,0.22,0
25,13,5,6,0.17,0
25,13,10,6,0.13,0
25,13,15,6,0.11,0
25,13,20,6,0.11,0
25,13,25,6,0.14,0
25,13,30,6,0.18,0
25,13,35,6,0.22,0
25,13,40,6,0.2,0
25,13,45,6,0.15,0
25,13,50,6,0.11,0
25,13,55,6,0.11,0
25,14,0,6,0.12,0
25,14,5,6,0.16,0
25,14,10,6,0.2,0
25,14,15,6,0.23,0
25,14,20,6,0.18,0
25,14,25,6,0.14,0
25,14,30,6,0.11,0
25,14,35,6,0.11,0
25,14,40,6,0.15,0
25,14,45,6,0.2,0
25,14,50,6,0.26,0
25,14,55,6,0.24,0
25,15,0,6,0.19,0
25,15,5,6,0.13,0
25,15,10,6,0.11,0
25,15,15,6,0.11,0
25,15,20,6,0.11,0
25,15,25,6,0.12,0
25,15,30,6,0.16,0
25,15,35,6,0.2,0
25,15,40,6,0.24,0
25,15,45,6,0.21,0
25,15,50,6,0.16,0
25,15,55,6,0.12,0
25,16,0,6,0.11,0
25,16,5,6,0.11,0
25,16,10,6,0.11,0
25,16,15,6,0.11,0
25,16,20,6,0.11,0
25,16,25,6,0.11,0
25,16,30,6,0.11,0
25,16,35,6,0.11,0
25,16,40,6,0.11,0
25,16,45,6,0.11,0
25,16,50,6,0.12,0
25,16,55,6,0.13,0
25,17,0,6,0.17,0
25,17,5,6,0.21,0
25,17,10,6,0.24,0
25,17,15,6,0.2,0
25,17,20,6,0.16,0
25,17,25,6,0.12,0
25,17,30,6,0.11,0
25,17,35,6,0.08,1.29
25,17,40,6,0.04,2.75
25,17,45,6,0,4.21
25,17,50,6,0,4.37
25,17,55,6,0,4.45
25,18,0,6,0,4.52
25,18,5,6,0,4.3
25,18,10,6,0,3.9
25,18,15,6,0,3.55
25,18,20,6,0,3.48
25,18,25,6,0,3.45
25,18,30,6,0,3.41
25,18,35,6,0,3.36
25,18,40,6,0,3.02
25,18,45,6,0,2.65
25,18,50,6,0,2.34
25,18,55,6,0,2.33
25,19,0,6,0,2.32
25,19,5,6,0,2.23
25,19,10,6,0,2.18
25,19,15,6,0,2.13
25,19,20,6,0,2.14
25,19,25,6,0,2.11
25,19,30,6,0,2.04
25,19,35,6,0,2.01
25,19,40,6,0,2.03
25,19,45,6,0,2.11
25,19,50,6,0,2.16
25,19,55,6,0,2.21
25,20,0,6,0,0
25,20,5,6,0,0
25,20,10,6,0,0
25,20,15,6,0,2.27
25,20,20,6,0,2.26
25,20,25,6,0,2.24
25,20,30,6,0,2.23
25,20,35,6,0,2.2
25,20,40,6,0,2.19
25,20,45,6,0,2.22
25,20,50,6,0,2.32
25,20,55,6,0,2.45
25,21,0,6,0,2.6
25,21,5,6,0,2.69
25,21,10,6,0,2.66
25,21,15,6,0,2.55
25,21,20,6,0,2.4
25,21,25,6,0,2.35
25,21,30,6,0,2.34
25,21,35,6,0,2.36
25,21,40,6,0,2.34
25,21,45,6,0,2.33
25,21,50,6,0,2.34
25,21,55,6,0,2.33
25,22,0,6,0,0
25,22,5,6,0,0
25,22,10,6,0,0
